,ID,TIME,FEATURE_0,FEATURE_1,ACTION,RISK,OG_CLUSTER
419,16,6,2.278640977244372,-3.671732183542607,2,-0.004,17
420,16,7,2.527477040135192,-3.8081506288096474,1,-0.004,17
421,16,8,2.807091035716165,-4.997319955159243,2,-0.004,22
422,16,9,3.4471807234451157,-4.799513801829862,0,-0.004,23
423,16,10,3.8050451192017354,-3.778289743225147,0,-0.004,18
424,16,11,3.2714399620498877,-2.2996327164626424,1,-0.004,13
425,16,12,3.9963095874046854,-3.980624095996254,0,-0.004,18
426,16,13,3.4267281197886446,-2.271184184413877,1,-0.004,13
427,16,14,3.7118632823279665,-3.531116001312425,3,-0.004,18
428,16,15,3.1938608336260383,-3.6001888841985963,1,-0.004,18
429,16,16,3.679015419065386,-4.232495443272311,2,-0.004,23
430,16,17,3.885996882025728,-4.890779863361689,2,-0.004,23
431,16,18,3.138900119890734,-4.502423542880464,0,-0.004,23
432,16,19,3.0998806591111854,-3.569752576590152,0,-0.004,18
433,16,20,3.388883083692345,-2.6608019486691825,0,-0.004,13
434,16,21,3.155574206006889,-1.8072138729269611,2,-0.004,8
435,16,22,4.7393289174652615,-1.49172891134798,0,-0.004,9
436,16,23,4.574037560121173,-0.11123558917196963,1,-0.004,4
437,16,24,4.89148540248758,-1.8693916794911947,0,-0.004,9
438,16,25,4.17970407188338,-0.08364541096972333,1,-0.004,4
439,16,26,4.423244807303522,-1.8971584206736503,1,-0.004,9
440,16,27,4.314055268419414,-2.2737561704699636,1,-0.004,14
441,16,28,4.831423869578168,-3.881456512749633,3,-0.004,19
442,16,29,4.103427452065722,-3.6032154877369993,1,-0.004,19
443,16,30,4.417161992689099,-4.311256478423269,None,1.0,24
444,17,0,0.9700828410850508,-0.8556389143029435,2,-0.004,0
445,17,1,1.5581024594370556,-0.21335672407004158,2,-0.004,1
446,17,2,2.149627330618711,-0.9450835025230817,1,-0.004,2
447,17,3,2.2862430328762806,-1.8409022751265853,1,-0.004,7
448,17,4,2.251033658464209,-2.9707732702607053,1,-0.004,12
449,17,5,2.669178340762623,-3.4262279489683487,1,-0.004,17
450,17,6,2.853867943104924,-4.391541747395836,2,-0.004,22
451,17,7,3.9774141960328966,-4.710164092000686,0,-0.004,23
452,17,8,3.3436651751612994,-3.5010571848279124,0,-0.004,18
453,17,9,3.453403857038823,-2.629496786051619,2,-0.004,13
454,17,10,3.1450247412264773,-2.2883615777173874,3,-0.004,13
455,17,11,3.522787391418851,-2.523315721999287,0,-0.004,13
456,17,12,3.0451427741419956,-1.3932195329882462,2,-0.004,8
457,17,13,4.559837991654955,-1.7744226733772157,3,-0.004,9
458,17,14,3.0454980010738635,-1.7289067607036106,2,-0.004,8
459,17,15,4.379210547676687,-1.1264408802168053,1,-0.004,9
460,17,16,4.504400365918009,-2.035664182646846,0,-0.004,14
461,17,17,4.237671318184412,-1.587558890871828,1,-0.004,9
462,17,18,4.666980545339878,-2.637747872415954,1,-0.004,14
463,17,19,4.616575379185047,-3.7406314968311083,1,-0.004,19
464,17,20,4.152117750498697,-4.9556737023504445,None,1.0,24
465,18,0,0.17511128693596845,-0.10324500450735374,2,-0.004,0
466,18,1,1.552331886454331,-0.3382431870829077,2,-0.004,1
467,18,2,2.186231208240319,-0.9340431159798148,1,-0.004,2
468,18,3,2.055011523976573,-1.1053608327137852,1,-0.004,7
469,18,4,2.716029762792554,-2.6994223769497165,1,-0.004,12
470,18,5,2.261930523861523,-3.2510392532104624,3,-0.004,17
471,18,6,2.706928156635958,-3.682150593939057,1,-0.004,17
472,18,7,2.9755800651771693,-4.8069590139130804,2,-0.004,22
473,18,8,3.64780279275029,-4.703524128771091,0,-0.004,23
474,18,9,3.318405521341434,-3.303452370148542,0,-0.004,18
475,18,10,3.6321184901327546,-2.5683351523541544,0,-0.004,13
476,18,11,3.6679839097203732,-1.7947223972086164,2,-0.004,8
477,18,12,4.326581730935354,-1.2365619430041934,2,-0.004,9
478,18,13,4.665300455455559,-1.7218659101979432,1,-0.004,9
479,18,14,4.458492379579964,-2.502277253731183,0,-0.004,14
480,18,15,4.87981182846634,-1.5366942653939075,3,-0.004,9
481,18,16,3.9162210071372145,-1.8047120143224076,2,-0.004,8
482,18,17,4.491327673790271,-1.788175507178524,2,-0.004,9
483,18,18,4.572226488872606,-1.4430180032087083,2,-0.004,9
484,18,19,4.997853929019975,-1.0068358651864977,2,-0.004,9
485,18,20,4.457289469384244,-1.371873995725143,1,-0.004,9
486,18,21,4.570005251331595,-2.4405265745976537,1,-0.004,14
487,18,22,4.2655288564469265,-3.191740894541608,1,-0.004,19
488,18,23,4.25973151773798,-4.134183018697644,None,1.0,24
489,19,0,0.8606935086139514,-0.31608279290698815,0,-0.004,0
490,19,1,0.290907255030188,-0.5241366193506928,2,-0.004,0
491,19,2,1.8117570508972016,-0.41848959515130424,2,-0.004,1
492,19,3,2.7014956481723,-0.3001860755230882,1,-0.004,2
493,19,4,2.8012819845025185,-1.5167079693670424,1,-0.004,7
494,19,5,2.5176847603281436,-2.0779035447334975,1,-0.004,12
495,19,6,2.7832442440865854,-3.8706490198468595,1,-0.004,17
496,19,7,2.098230532441088,-4.302033507496313,2,-0.004,22
497,19,8,3.610896097355365,-4.977425785379735,3,-0.004,23
498,19,9,2.4739043277956347,-4.606228039043171,2,-0.004,22
499,19,10,3.0710124275560506,-4.4986595182477505,0,-0.004,23
500,19,11,3.320424194789439,-3.8009199618886083,3,-0.004,18
501,19,12,3.933517835653223,-3.335652696799177,3,-0.004,18
502,19,13,3.8371399493476783,-3.6465970018779235,0,-0.004,18
503,19,14,3.892493969953331,-2.310191826912618,0,-0.004,13
504,19,15,3.0548603339493843,-1.8707064603561252,1,-0.004,8
505,19,16,3.721421194707905,-2.0787007118004635,1,-0.004,13
506,19,17,3.2283739041095587,-3.5878043058895073,0,-0.004,18
507,19,18,3.599215819953857,-2.138613756772702,0,-0.004,13
508,19,19,3.0699459056899814,-1.508330987039854,2,-0.004,8
509,19,20,4.236621985277384,-1.2330633118935297,0,-0.004,9
510,19,21,4.831167551246263,-0.15429716826401674,2,-0.004,4
511,19,22,4.03395720964627,-0.831009655932931,1,-0.004,4
512,19,23,4.178107999684388,-1.75518792654867,0,-0.004,9
513,19,24,4.044429186073947,-0.3476969681506449,2,-0.004,4
514,19,25,4.277431531388158,-0.6889320759604473,1,-0.004,4
515,19,26,4.0710523910697,-1.1387667306106368,0,-0.004,9
516,19,27,4.413094478271443,-0.8246939189210288,3,-0.004,4
517,19,28,3.9017418219713846,-0.4546644140731857,1,-0.004,3
518,19,29,3.2915243260779996,-0.7469061452044149,2,-0.004,3
519,20,0,0.11656532333189873,-0.3023160030449207,1,-0.004,0
520,20,1,0.27832421996189693,-0.11098154632729873,2,-0.004,0
521,20,2,1.1135249935894558,-0.9259992138756262,1,-0.004,1
522,20,3,1.5087743282845878,-1.743183195061798,0,-0.004,6
523,20,4,1.0237508181997987,-0.5492512766140739,0,-0.004,1
524,20,5,1.1771055567440984,-0.9265889647695965,1,-0.004,1
525,20,6,1.66839284716432,-1.469370406345849,0,-0.004,6
526,20,7,1.488273055762077,-0.11590364173702727,0,-0.004,1
527,20,8,1.735078703167851,-0.39948726954719427,2,-0.004,1
528,20,9,2.467286642997888,-0.15271057727377957,1,-0.004,2
529,20,10,2.2670390916009486,-1.7495116040070342,1,-0.004,7
530,20,11,2.5435406943602303,-2.090005740526886,1,-0.004,12
531,20,12,2.259156805858989,-3.9096491895796777,0,-0.004,17
532,20,13,2.0983832659080304,-2.980554335619017,0,-0.004,12
533,20,14,2.2403292307263754,-1.3870988240552853,1,-0.004,7
534,20,15,2.6766221935409518,-2.1510741660072408,1,-0.004,12
535,20,16,2.8010606206247717,-3.0704254828387523,1,-0.004,17
536,20,17,2.5941720562647537,-4.868364374810714,2,-0.004,22
537,20,18,3.8089066875849023,-4.187310098309542,1,-0.004,23
538,20,19,3.4510606445364216,-4.37930666090217,0,-0.004,23
539,20,20,3.311972592672536,-3.3703278491682616,0,-0.004,18
540,20,21,3.005001898285797,-2.87558034716512,3,-0.004,13
541,20,22,3.4701700179101067,-2.763962160155586,0,-0.004,13
542,20,23,3.4787206844737177,-1.7393335744176728,3,-0.004,8
543,20,24,3.602690086715902,-1.4287076156559637,2,-0.004,8
544,20,25,4.229671508958707,-1.4381943317246388,0,-0.004,9
545,20,26,4.697768188721965,-0.7418271381068907,0,-0.004,4
546,20,27,4.5989657125296235,-0.49208408215247557,2,-0.004,4
547,20,28,4.528573667977309,-0.05875058207545292,1,-0.004,4
548,20,29,4.2988393519553005,-1.3065461051081146,1,-0.004,9
549,21,0,0.8524603331395263,-0.8778370524749746,2,-0.004,0
550,21,1,1.5609825051557393,-0.32298304867677996,1,-0.004,1
551,21,2,1.5752703298237747,-1.1614077165493242,0,-0.004,6
552,21,3,1.4501760293759027,-0.28213230403419143,2,-0.004,1
553,21,4,2.572587433113471,-0.21114644967372498,0,-0.004,2
554,21,5,2.575010119588013,-0.9049979949802051,3,-0.004,2
555,21,6,1.7038108624099435,-0.5311308945758201,2,-0.004,1
556,21,7,2.219003290981115,-0.2599976744500848,1,-0.004,2
557,21,8,2.9324152096620093,-1.2433698040937742,1,-0.004,7
558,21,9,2.0940463295120337,-2.3389164114207537,1,-0.004,12
559,21,10,2.055984459966018,-3.9063006625471375,0,-0.004,17
560,21,11,2.440155517268868,-2.5626713760466853,0,-0.004,12
561,21,12,2.715337506371312,-1.6252635316028408,3,-0.004,7
562,21,13,2.414319695009507,-1.3423465053612063,1,-0.004,7
563,21,14,2.490136737800537,-2.357915919705514,1,-0.004,12
564,21,15,2.2041733230442926,-3.0778538351757647,1,-0.004,17
565,21,16,2.9592253463048737,-4.91151321545918,2,-0.004,22
566,21,17,3.5568486613946373,-4.5066516189074575,1,-0.004,23
567,21,18,3.264540064919348,-4.920508002836256,0,-0.004,23
568,21,19,3.538775660625642,-3.7271014346621394,3,-0.004,18
569,21,20,3.973773308945735,-3.229639821948293,0,-0.004,18
570,21,21,3.246722169064515,-2.9040949637862044,1,-0.004,13
571,21,22,3.8785873023535054,-3.134013025404804,3,-0.004,18
572,21,23,3.7080409963651784,-3.285627332804995,0,-0.004,18
573,21,24,3.9461070434294854,-2.4468770454344937,0,-0.004,13
574,21,25,3.769561042917738,-1.8379310070139545,1,-0.004,8
575,21,26,3.6533513334395415,-2.3095646320712766,2,-0.004,13
576,21,27,3.1322127433917184,-2.0165200067376636,0,-0.004,13
577,21,28,3.5997433566703085,-1.0578182794512956,2,-0.004,8
578,21,29,4.776904913082996,-1.5846109266917678,2,-0.004,9
579,22,0,0.28577215121161315,-0.7203792384134692,0,-0.004,0
580,22,1,0.2027425389937375,-0.9751017429266585,3,-0.004,0
581,22,2,0.08955361856279531,-0.9500058942758067,2,-0.004,0
582,22,3,1.8917413682351607,-0.748577372424375,2,-0.004,1
583,22,4,2.1255893899736074,-0.1557149437439197,1,-0.004,2
584,22,5,2.796834703218652,-1.8982833586909007,2,-0.004,7
585,22,6,2.364086804018649,-1.5543215284327703,0,-0.004,7
586,22,7,2.3662028726905757,-0.07933389632442978,3,-0.004,2
587,22,8,1.5880847963762157,-0.35092137203444695,1,-0.004,1
588,22,9,1.6241235137501446,-1.0955794042371594,1,-0.004,6
589,22,10,1.6286711037748405,-2.089531943457501,0,-0.004,11
590,22,11,1.421106592846777,-1.4309995129570865,0,-0.004,6
591,22,12,1.7776023516561308,-0.08318129389211004,0,-0.004,1
592,22,13,1.501808734237128,-0.43243867765718513,2,-0.004,1
593,22,14,2.7867094135217108,-0.47671610231437833,3,-0.004,2
594,22,15,1.7331879711857603,-0.4396254168099274,2,-0.004,1
595,22,16,2.3324275938873473,-0.6829437657889282,1,-0.004,2
596,22,17,2.174614269096503,-1.952437826848298,2,-0.004,7
597,22,18,2.0340725365727224,-1.4186850529528088,1,-0.004,7
598,22,19,2.5489767084100663,-2.3826316365102223,1,-0.004,12
599,22,20,2.0896214860898668,-3.3152534028167007,1,-0.004,17
600,22,21,2.530946146023033,-4.884473802046412,2,-0.004,22
601,22,22,3.37857658067197,-4.033044013476378,1,-0.004,23
602,22,23,3.442905545738482,-4.986956713394793,0,-0.004,23
603,22,24,3.272632444621755,-3.633318995937402,0,-0.004,18
604,22,25,3.9362989596725604,-2.688881127985062,0,-0.004,13
605,22,26,3.5333211544296352,-1.765613788787942,2,-0.004,8
606,22,27,4.213825937032324,-1.0960737078493725,1,-0.004,9
607,22,28,4.942013749865123,-2.517188225225022,0,-0.004,14
608,22,29,4.710703855898932,-1.5977663146660852,3,-0.004,9
609,23,0,0.14478335959938315,-0.0339387760112585,2,-0.004,0
610,23,1,1.4800461841032118,-0.7318741720695594,2,-0.004,1
611,23,2,2.8189219483586783,-0.6557098415309767,1,-0.004,2
612,23,3,2.6200747912176414,-1.1085908715707147,0,-0.004,7
613,23,4,2.2461061202965324,-0.08215287750384392,1,-0.004,2
614,23,5,2.9311824608925225,-1.0158224810247432,3,-0.004,7
615,23,6,2.3449432175211244,-1.8588389844501747,1,-0.004,7
616,23,7,2.522369571972269,-2.2141845119284325,1,-0.004,12
617,23,8,2.970640432409263,-3.2599887460682817,1,-0.004,17
618,23,9,2.964920521933956,-4.420409835787282,3,-0.004,22
619,23,10,1.774261898020716,-4.892811412573633,2,-0.004,21
620,23,11,2.597272302808499,-4.216249631871796,2,-0.004,22
621,23,12,3.509116248738988,-4.661040706181215,0,-0.004,23
622,23,13,3.936950379033011,-3.644632437934481,1,-0.004,18
623,23,14,3.241688402319131,-4.3147534461792345,0,-0.004,23
624,23,15,3.0272035462184554,-3.93398559418764,3,-0.004,18
625,23,16,3.0431878143701034,-3.2757377411187645,0,-0.004,18
626,23,17,3.960274867476187,-2.071678211921931,0,-0.004,13
627,23,18,3.6898954694140707,-1.3691329255233935,0,-0.004,8
628,23,19,3.0046241132484335,-1.8255604275239419,1,-0.004,8
629,23,20,3.0860770046381725,-2.1184678647400634,1,-0.004,13
630,23,21,3.8741830209547174,-3.6885426040368423,0,-0.004,18
631,23,22,3.242719122415843,-2.23754757728745,0,-0.004,13
632,23,23,3.3431778821010707,-1.7136133956152564,2,-0.004,8
633,23,24,4.333223880786603,-1.1884836130195597,0,-0.004,9
634,23,25,4.346787293524555,-0.10350637094170456,1,-0.004,4
635,23,26,4.112374500079455,-1.4441035162735574,1,-0.004,9
636,23,27,4.120620078402586,-2.3870777715805964,0,-0.004,14
637,23,28,4.407887066094662,-1.5225991960678986,1,-0.004,9
638,23,29,4.596666749438613,-2.8144839412376466,1,-0.004,14
639,24,0,0.47534170480507054,-0.781659872885999,2,-0.004,0
640,24,1,1.6759578475946149,-0.9913829733053644,2,-0.004,1
641,24,2,2.545752290554995,-0.3450403783487763,1,-0.004,2
642,24,3,2.499123872674142,-1.9011701083030803,1,-0.004,7
643,24,4,2.2335798436965373,-2.876842216419435,3,-0.004,12
644,24,5,2.9171043486374675,-2.33545373974141,0,-0.004,12
645,24,6,2.2339337813274054,-1.7337250094831094,1,-0.004,7
646,24,7,2.719970332755305,-2.5616674480803017,1,-0.004,12
647,24,8,2.0442093038404616,-3.5358493899568577,3,-0.004,17
648,24,9,2.776234323941938,-3.300824126735541,3,-0.004,17
649,24,10,2.9337544768138564,-3.7073953639682147,2,-0.004,17
650,24,11,2.4282649911242564,-3.2048031324142836,1,-0.004,17
651,24,12,2.4734841152437053,-4.328099231458674,2,-0.004,22
652,24,13,3.6093029131212244,-4.154781682352582,0,-0.004,23
653,24,14,3.185796125146343,-3.6427436253391603,0,-0.004,18
654,24,15,3.2873367677298986,-2.2678246756278595,0,-0.004,13
655,24,16,3.53018395317339,-1.9887903475656388,3,-0.004,8
656,24,17,3.5518761926806968,-1.4966051729482195,2,-0.004,8
657,24,18,4.53771993309841,-1.8757107031984919,1,-0.004,9
658,24,19,4.023050901327181,-2.183811494536153,1,-0.004,14
659,24,20,4.982916250387174,-3.565612447457994,1,-0.004,19
660,24,21,4.745174927483512,-4.867626781374737,None,1.0,24
661,25,0,0.4988110455334728,-0.4902948507114827,0,-0.004,0
662,25,1,0.19943955364690924,-0.18784276292199953,0,-0.004,0
663,25,2,0.6070799870429375,-0.672822303468098,1,-0.004,0
664,25,3,0.5161002757947424,-0.8042823630867388,1,-0.004,0
665,25,4,0.31104484072115945,-0.6659321096418446,2,-0.004,0
666,25,5,1.8778421840468704,-0.41633885123144154,2,-0.004,1
667,25,6,2.339461524781339,-0.7265638794940592,1,-0.004,2
668,25,7,2.1212717358842537,-1.8574688215799484,1,-0.004,7
669,25,8,2.67493997645638,-2.7794943983998444,1,-0.004,12
670,25,9,2.71658941553447,-3.6795394366806793,3,-0.004,17
671,25,10,2.2989643952423946,-3.723349176895112,1,-0.004,17
672,25,11,2.0340426103796236,-4.229046476369771,2,-0.004,22
673,25,12,3.1532009615348064,-4.707009575005157,0,-0.004,23
674,25,13,3.603327419964452,-3.065475491632635,1,-0.004,18
675,25,14,3.1539339771089363,-4.75993562535434,0,-0.004,23
676,25,15,3.6684746385973517,-3.1232998945613804,0,-0.004,18
677,25,16,3.9168101100714607,-2.083874910630543,2,-0.004,13
678,25,17,3.191198137884324,-2.389099712631292,0,-0.004,13
679,25,18,3.293647212214449,-1.9788045637455784,2,-0.004,8
680,25,19,4.858768146877212,-1.0737428084849623,0,-0.004,9
681,25,20,4.707978764652697,-0.22297176083763603,3,-0.004,4
682,25,21,3.4950776006750446,-0.3972012133320376,2,-0.004,3
683,25,22,4.256847530395002,-0.42715063675593756,1,-0.004,4
684,25,23,4.865056450909362,-1.305729136492175,1,-0.004,9
685,25,24,4.090230237605998,-2.3448141466362094,3,-0.004,14
686,25,25,4.619061540750274,-2.647594339605522,3,-0.004,14
687,25,26,4.57090212071938,-2.657655167084717,3,-0.004,14
688,25,27,4.70740553276225,-2.9655658309974324,3,-0.004,14
689,25,28,4.433592084408674,-2.879362043447958,3,-0.004,14
690,25,29,4.352615282034523,-2.060653577000019,2,-0.004,14
691,26,0,0.9318409434761218,-0.48717319239275425,3,-0.004,0
692,26,1,0.9131246023995869,-0.5830824472780202,2,-0.004,0
693,26,2,1.80946013283531,-0.9094768128511566,2,-0.004,1
694,26,3,2.986327301876951,-0.7288136836007398,0,-0.004,2
695,26,4,2.9428681930862077,-0.553180873775635,1,-0.004,2
696,26,5,2.2285468904205006,-1.6603933049649635,1,-0.004,7
697,26,6,2.7711195475982544,-2.8243468572641945,0,-0.004,12
698,26,7,2.544138184845088,-1.5498825331012793,1,-0.004,7
699,26,8,2.269708889353164,-2.414449015265228,0,-0.004,12
700,26,9,2.5257212623386156,-1.2997078988376471,1,-0.004,7
701,26,10,2.996804108344168,-2.7748680584242615,1,-0.004,12
702,26,11,2.440228781311033,-3.4790885768341946,1,-0.004,17
703,26,12,2.8483398483543825,-4.211449076020478,3,-0.004,22
704,26,13,1.255996228327355,-4.775499817694672,2,-0.004,21
705,26,14,2.0911403846888383,-4.882124974676224,1,-0.004,22
706,26,15,2.4152120890656428,-4.8985749637290885,2,-0.004,22
707,26,16,3.2935598264670713,-4.191545652924375,1,-0.004,23
708,26,17,3.5327111982998747,-4.4690861538454305,0,-0.004,23
709,26,18,3.8076713431087104,-3.1922686290410733,2,-0.004,18
710,26,19,3.717488188279031,-3.6141063393478094,0,-0.004,18
711,26,20,3.7242234401990073,-2.8865747225559835,0,-0.004,13
712,26,21,3.9580795864676213,-1.7331340572382712,2,-0.004,8
713,26,22,4.849286379931353,-1.743081474535468,1,-0.004,9
714,26,23,4.542722688410581,-2.828221299777124,1,-0.004,14
715,26,24,4.344267315026716,-3.256140298412747,1,-0.004,19
716,26,25,4.78244225602712,-4.409053597916532,None,1.0,24
717,27,0,0.04436025885442885,-0.281972223671065,2,-0.004,0
718,27,1,1.741312346222999,-0.21265351349598427,2,-0.004,1
719,27,2,2.49230637915509,-0.7387791865314863,2,-0.004,2
720,27,3,2.602868768133918,-0.21844560551356307,3,-0.004,2
721,27,4,1.7494773569099158,-0.3197062874257153,2,-0.004,1
722,27,5,2.8068998332219217,-0.36373451995817074,1,-0.004,2
723,27,6,2.0454251042814566,-1.7376352213937527,1,-0.004,7
724,27,7,2.489758915052882,-2.6809585265782827,1,-0.004,12
725,27,8,2.550378757043885,-3.0392261183094202,2,-0.004,17
726,27,9,2.654922122936176,-3.5957798425052054,2,-0.004,17
727,27,10,2.6817844879646144,-3.192305759104836,1,-0.004,17
728,27,11,2.103240784937852,-4.573516171109959,2,-0.004,22
729,27,12,3.880140386723719,-4.588531038443794,3,-0.004,23
730,27,13,2.9843398011646913,-4.731696617699641,2,-0.004,22
731,27,14,3.9818315900220025,-4.642597799525314,0,-0.004,23
732,27,15,3.3971188347369274,-3.3408412797297116,0,-0.004,18
733,27,16,3.860439719358627,-2.642355653676657,0,-0.004,13
734,27,17,3.5958728351360723,-1.0162467064587348,2,-0.004,8
735,27,18,4.399105556945385,-1.9425074895386165,1,-0.004,9
736,27,19,4.541493598775942,-2.48976749683627,2,-0.004,14
737,27,20,4.861497650465872,-2.78577753407219,0,-0.004,14
738,27,21,4.81136237586317,-1.9203370587748756,1,-0.004,9
739,27,22,4.710746547754881,-2.7860912719931394,1,-0.004,14
740,27,23,4.121554475824928,-3.271888056855115,1,-0.004,19
741,27,24,4.14240604800143,-4.807347212341261,None,1.0,24
742,28,0,0.8354557329412996,-0.5489945307796925,0,-0.004,0
743,28,1,0.39221536043037,-0.3344540392960548,2,-0.004,0
744,28,2,1.689269488794398,-0.9234792122279681,2,-0.004,1
745,28,3,2.933246434677292,-0.8414336000813736,2,-0.004,2
746,28,4,2.4651523744517707,-0.2210392129738239,3,-0.004,2
747,28,5,1.2347446988302884,-0.7597471288541302,2,-0.004,1
748,28,6,2.5775053762300795,-0.43892057570765897,1,-0.004,2
749,28,7,2.371226589789249,-1.688516416422408,1,-0.004,7
750,28,8,2.3434338860176953,-2.81826358813254,2,-0.004,12
751,28,9,2.9147025390235504,-2.8452486871124756,1,-0.004,12
752,28,10,2.8648980992745727,-3.6986088715578265,0,-0.004,17
753,28,11,2.019596968397402,-2.6164736927443437,1,-0.004,12
754,28,12,2.1127294298046317,-3.6159095835266366,2,-0.004,17
755,28,13,2.9734841266401464,-3.8687994719221903,3,-0.004,17
756,28,14,2.8651201310851917,-3.2545331603933736,1,-0.004,17
757,28,15,2.7327715230281866,-4.197240175519173,1,-0.004,22
758,28,16,2.8836890091014995,-4.853626133582384,2,-0.004,22
759,28,17,3.8626108944889874,-4.50627492915667,0,-0.004,23
760,28,18,3.5286255559214768,-3.253276151876643,0,-0.004,18
761,28,19,3.2387281702239643,-2.276980703444863,2,-0.004,13
762,28,20,3.72765080041024,-2.136257965371177,0,-0.004,13
763,28,21,3.401264965667148,-1.35732694338,2,-0.004,8
764,28,22,4.455137706613929,-1.939144789435586,1,-0.004,9
765,28,23,4.931689638195032,-2.013340218379455,1,-0.004,14
766,28,24,4.725422082186269,-3.72770061118954,1,-0.004,19
767,28,25,4.113459715411515,-4.57005307827776,None,1.0,24
768,29,0,0.937341793544013,-0.3204592883086681,1,-0.004,0
769,29,1,0.39301603265587337,-0.3321217132618043,2,-0.004,0
770,29,2,1.8957884743127122,-0.5902633710845957,2,-0.004,1
771,29,3,2.827438753588601,-0.37456303843571714,1,-0.004,2
772,29,4,2.041932529887279,-1.8133091689905756,1,-0.004,7
773,29,5,2.2301902818196653,-2.003955654133676,3,-0.004,12
774,29,6,2.1380281603230484,-2.665829813159384,1,-0.004,12
775,29,7,2.4684454298261684,-3.8897220682922677,1,-0.004,17
776,29,8,2.8213537085899856,-4.642160950728916,1,-0.004,22
777,29,9,2.6838052030249493,-4.2134974198685935,0,-0.004,22
778,29,10,2.389630581334219,-3.5030489150209867,3,-0.004,17
779,29,11,2.9101911254069703,-3.1211551849360006,1,-0.004,17
780,29,12,2.923605869015925,-4.899360106287104,3,-0.004,22
781,29,13,1.5559998335963083,-4.438435611228978,2,-0.004,21
782,29,14,2.3793350635909127,-4.445077938970435,2,-0.004,22
783,29,15,3.1062248579740053,-4.290124966794782,1,-0.004,23
784,29,16,3.487338928425052,-4.973708499251188,3,-0.004,23
785,29,17,2.7203085025808695,-4.63996183831078,2,-0.004,22
786,29,18,3.6613334400826734,-4.026545834605824,0,-0.004,23
787,29,19,3.7490796706853144,-3.5510970688071755,3,-0.004,18
788,29,20,3.7861971053848693,-3.1139108164450913,3,-0.004,18
789,29,21,3.7396849807005434,-3.974484333583572,0,-0.004,18
790,29,22,3.2193609231420957,-2.048128041389198,0,-0.004,13
791,29,23,3.1736018034017492,-1.8585260645150077,2,-0.004,8
792,29,24,4.724142269774271,-1.7752100390265872,1,-0.004,9
793,29,25,4.060462124380017,-2.061385902808006,1,-0.004,14
794,29,26,4.086259092732323,-3.7625287111478674,1,-0.004,19
795,29,27,4.193471974016979,-4.010131190045138,None,1.0,24
796,30,0,0.968700946526995,-0.6232248778482298,0,-0.004,0
797,30,1,0.5587255166300634,-0.5180720256852518,1,-0.004,0
798,30,2,0.6520959460493613,-0.796679045411755,2,-0.004,0
799,30,3,1.83033754231836,-0.7684370265995258,0,-0.004,1
800,30,4,1.662894956678581,-0.1020777772089565,2,-0.004,1
801,30,5,2.90662407914583,-0.9051502819524754,1,-0.004,2
802,30,6,2.9375328420418922,-1.6100669449652356,1,-0.004,7
803,30,7,2.075220821990923,-2.8840767001864656,1,-0.004,12
804,30,8,2.2666766763832578,-3.821584307770095,1,-0.004,17
805,30,9,2.53359579537714,-4.17489985804925,1,-0.004,22
806,30,10,2.997709998142142,-4.433829859481878,2,-0.004,22
807,30,11,3.860304717975808,-4.113421724417798,3,-0.004,23
808,30,12,2.918424142539406,-4.438384485248523,3,-0.004,22
809,30,13,1.346334869827683,-4.7343404780515375,2,-0.004,21
810,30,14,2.990599813330441,-4.705902511011231,2,-0.004,22
811,30,15,3.2720912770050115,-4.786914337367561,3,-0.004,23
812,30,16,2.096240364138081,-4.849629991376756,3,-0.004,22
813,30,17,1.4964338755539681,-4.9073115953502455,2,-0.004,21
814,30,18,2.2981933322592707,-4.531656090010526,2,-0.004,22
815,30,19,3.752284263053546,-4.747800627413933,0,-0.004,23
816,30,20,3.2015822584622873,-3.678765524615516,1,-0.004,18
817,30,21,3.7860752423586748,-4.716618231899763,3,-0.004,23
818,30,22,2.298765412717947,-4.714301087362222,2,-0.004,22
819,30,23,3.0136511860432122,-4.972700588975995,0,-0.004,23
820,30,24,3.7755703102881775,-3.0204497770602288,0,-0.004,18
821,30,25,3.4380444138926767,-2.0105168510446756,0,-0.004,13
822,30,26,3.661655820430761,-1.5992957230903602,2,-0.004,8
823,30,27,4.421393261502558,-1.3470169273286983,0,-0.004,9
824,30,28,4.300783681604745,-0.06712290272550947,3,-0.004,4
825,30,29,3.18412684342211,-0.5537524012460038,2,-0.004,3
826,31,0,0.6657778748107941,-0.3727716423911063,2,-0.004,0
827,31,1,1.4845890195033056,-0.5278978311598783,2,-0.004,1
828,31,2,2.594079608968908,-0.21843165187486846,3,-0.004,2
829,31,3,1.2191565632324606,-0.1314890887795458,0,-0.004,1
830,31,4,1.5301375088399924,-0.4822034152743332,2,-0.004,1
831,31,5,2.9808380149799376,-0.4284998957343831,1,-0.004,2
832,31,6,2.273883419964875,-1.0357766263847974,1,-0.004,7
833,31,7,2.228451582790488,-2.295719746458874,0,-0.004,12
834,31,8,2.8987114126633498,-1.1274788342024664,1,-0.004,7
835,31,9,2.161579095812922,-2.5116930202390435,0,-0.004,12
836,31,10,2.755038514913802,-1.607733416758351,2,-0.004,7
837,31,11,2.6628278553755225,-1.9498341204801592,1,-0.004,7
838,31,12,2.396124428080443,-2.0114060109113834,1,-0.004,12
839,31,13,2.9682658285384385,-3.4876169576445992,0,-0.004,17
